,Location URL,Stone Refernced,Minerals Recorded,Location Name,Rock Types,Climate,Decimal Coordinates,Minerals,Latitude,Longitude,Ag,Al,As,Au,B,Ba,Be,Bi,Br,C,Ca,Cd,Ce,Cl,Co,Cr,Cs,Cu,Dy,Er,F,Fe,Ga,Gd,Ge,H,Hf,Hg,I,In,Ir,K,La,Li,Mg,Mn,Mo,N,Na,Nb,Nd,Ni,O,Os,P,Pb,Pd,Pr,Pt,Rb,Rh,Ru,S,Sb,Sc,Se,Si,Sm,Sn,Sr,Ta,Te,Th,Ti,Tl,U,V,W,Y,Yb,Zn,Zr,Group_Label
541,https://www.mindat.org//loc-243334.html,Cordierite Iolite Lapis Lazuli Ruby Sapphire Spinel Unakite,,", Tranomaro, Amboasary Sud, Anosy, Madagascar,i,Osumilite occurrence,Occurrence, Tranomaro,Commune, Amboasary Sud,District, Anosy,Region, Madagascar,Country,",Gneiss,18,"-24.56667,46.46667",Valid Species Al F Fe H K Mg O Si Ti,-23.43333,46.46667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
542,https://www.mindat.org//loc-28123.html,Cordierite Lapis Lazuli Tourmaline Unakite,,", Chaung-gyi, Mogok Township, Pyin-Oo-Lwin District, Mandalay Region, Myanmar,i,Chaung-gyi-ah-le-ywa, Chaung-gyi, Mogok Township,Township, Pyin-Oo-Lwin District,District, Mandalay Region,Region, Myanmar,Country,",Lapislazuli,3,"22.96417,96.50889",Al Bi Fe Mg O Sb Si,22.96417,96.50889,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
543,https://www.mindat.org//loc-157850.html,Cordierite Lapis Lazuli Unakite,,", Thames-Coromandel District, Waikato Region, New Zealand,i,Repanga Island (Cuvier Island),Island, Thames-Coromandel District,District, Waikato Region,Region, New Zealand,Country,",Diorite Hornfels Pegmatite,1,"-36.43333,175.76667",Al B Ca Cl F Fe H K Mg Mn Na O P S Si Ti,-35.56667,175.76667,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
544,https://www.mindat.org//loc-51553.html,Andalusite Cordierite Kyanite Lapis Lazuli Unakite,,", Tvedestrand, Agder, Norway,i,Solbutjernane,Outcrop, Tvedestrand,Municipality, Agder,County, Norway,Country,",Amphibolite,1,"58.68898,8.85871",Al B Ca Cu F Fe H K Mg O S Si Ti,58.68898,8.85871,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
545,https://www.mindat.org//loc-4646.html,Apatite Cordierite Diopside Lapis Lazuli Sodalite Sphene Titanite Unakite Zircon,,", Dziećmorowice, Gmina Walim, Wałbrzych County, Lower Silesian Voivodeship, Poland,i,Gabe Gottes mine (Uranium mine),Mine, Dziećmorowice,Village, Gmina Walim,Gmina, Wałbrzych County,County, Lower Silesian Voivodeship,Voivodeship, Poland,Country,",,2,"50.78372,16.36027",Valid Species Ag Al As Ba Bi C Ca Cl Co Cu F Fe H K Mg Ni O P Pb S Sb Se Si U Zn Zr,50.78372,16.36027,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3
546,https://www.mindat.org//loc-274885.html,Cordierite Lapis Lazuli Unakite,,", Maigunda River, Mama River Basin, Buryatia, Russia,i,Burpala alkaline Massif,Massif, Maigunda River,River, Mama River Basin,Basin, Buryatia,Republic, Russia,Country,",Alaskite Carbonatite Fenite Granite Hornfels Nephelinesyenite Pegmatite Pegmatoid Pulaskite Sandstone Shonkinite Siltstone Syenite Trachytoid,4,"56.23333,110.76667",Al B Ba Be C Ca Ce Cl Cr F Fe H K La Li Mg Mn Na Nb O P Pb S Si Sr Th Ti U V Y Zn Zr,56.23333,110.76667,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,2
547,https://www.mindat.org//loc-18863.html,Cordierite Lapis Lazuli Unakite Zircon,Aggregates,", Vechec, Vranov nad Topľou District, Prešov Region, Slovakia,i,Vechec quarry,Quarry, Vechec,Municipality, Vranov nad Topľou District,District, Prešov Region,Region, Slovakia,Country,",,1,"48.85250,21.60139",Al As B Ba C Ca Cl F Fe H K Mg Mn N Na O P S Si Ti,48.8525,21.60139,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
548,https://www.mindat.org//loc-11093.html,Cordierite Lapis Lazuli Unakite,,", Resarö, Vaxholm, Stockholm County, Sweden,i,Ytterby, Resarö,Island, Vaxholm,Municipality, Stockholm County,County, Sweden,Country,Uppland Province, Sweden,",,1,"59.42667,18.35333",Al Be Bi C Ca Ce Cl Dy Er F Fe Gd H K Mg Mo Na Nb Nd O P Pb S Sc Si Sn Ta Ti U W Y Zr,59.42667,18.35333,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,2
549,https://www.mindat.org//loc-1281.html,Cordierite Lapis Lazuli Spinel Unakite,,", Riddarhyttan, Skinnskatteberg, Västmanland County, Sweden,i,Källfall Mine,Mine, Riddarhyttan, Skinnskatteberg,Municipality, Västmanland County,County, Sweden,Country,Bergslagen mining district, Sweden,",,4,"59.82501,15.52228",Valid Species Al Ca Ce Fe H La Mg O Si,59.82501,15.52228,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
550,https://www.mindat.org//loc-209123.html,Andalusite Cordierite Lapis Lazuli Serpentine Unakite,,", Savran-Sinistovska ore zone, Dnister-Bug domain, Odessa Oblast, Ukraine,i,Maiskoe gold deposit (Mayske),Deposit, Savran-Sinistovska ore zone,Zone, Dnister-Bug domain, Odessa Oblast,Oblast, Ukraine,Country,",,1,"48.13333,30.11667",Ag Al As Au Bi C Ca Co Cr Cu F Fe H K Mg Mn Mo Na Ni O Pb S Sb Se Si Sn Te Ti Tl U W Zn,48.13333,30.11667,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,2
551,https://www.mindat.org//loc-32186.html,Cordierite Lapis Lazuli Unakite,,", Portland, Middlesex Co., Connecticut, USA,i,Case Quarries,Quarries, Portland, Middlesex Co.,County, Connecticut,State, USA,Country,",,11,"41.62528,-72.57972",Ag Al B Be Bi C Ca Ce Cl Cu F Fe H K Mg Mn Na Nb O P S Si Ta Th Ti U Y Zr,41.62528,-71.42028,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,2
552,https://www.mindat.org//loc-265652.html,Diamond Lapis Lazuli Smoky Quartz Sapphire Smoky Quartz Topaz Unakite,Diamond,", Chicapa River, Lunda Norte Province, Angola,i,Yetwene Mine,Mine, Chicapa River,River, Lunda Norte Province,Province, Angola,Country,",,6,"-8.12605,20.48082",C,-7.87395,20.48082,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
553,https://www.mindat.org//loc-109374.html,Diamond Lapis Lazuli Unakite,,", Sleeper Camp, North Haig, Dundas Shire, Western Australia, Australia,i,North Haig meteorite,Meteorite Fall Location, Sleeper Camp, North Haig, Dundas Shire,Shire, Western Australia,State, Australia,Country,",Polymictureilitemeteorite,9,"-30.43333,126.21667",C Ca Cl Cr Fe H K Mg Na Ni O P S Si,-29.56667,126.21667,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
554,https://www.mindat.org//loc-210085.html,Diamond Lapis Lazuli Unakite,,", Datas, Minas Gerais, Brazil,i,Datas de Cima deposit,Claim, Datas,Municipality, Minas Gerais,State, Brazil,Country,",,3,"-18.42428,-43.64570",C,-17.57572,-42.3543,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
555,https://www.mindat.org//loc-192050.html,Diamond Lapis Lazuli Serpentine Spinel Unakite,,", Ústí nad Labem Region, Czech Republic,i,České středohoří Mountains,Mountain Range, Ústí nad Labem Region,Region, Czech Republic,Country,",Aillikite Basanite Bostonite Camptonite Carbonatite Clinopyroxenite Dunite Essexite Gauteite Hauynemelilitite Hauynite Kugdite Leucitite Lherzolite Melilitolite Monchiquite Mondhaldeite Nephelinite Olivinebasalt Ouachitite Phonolite Rhyolite Sodalitesyenite Spinelharzburgite Tephrite Tephriticphonolite Tinguaite Trachyandesite Trachybasalt Trachyte,2,"50.63333,14.01667",Al C Ca Cl F Fe H K Mg Na O P S Si Ti Zr,50.63333,14.01667,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6
556,https://www.mindat.org//loc-158344.html,Diamond Lapis Lazuli Unakite,,", Orgueil, Montauban, Tarn-et-Garonne, Occitanie, France,i,Orgueil meteorite (Montauban meteorite; Orguell meteorite),Meteorite Fall Location, Orgueil,Commune, Montauban,Arrondissement, Tarn-et-Garonne,Department, Occitanie,Region, France,Country,",C Ichondritemeteorite,2,"43.88333,1.38333",Al C Ca Cr Cu Fe H Hg Mg Mn Na Ni O P S Si Ti Zn,43.88333,1.38333,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7
557,https://www.mindat.org//loc-259022.html,Diamond Lapis Lazuli Unakite,,", Dinguiraye Prefecture, Faranah Region, Guinea,i,Kankan Nafadji,Alluvial Deposit, Dinguiraye Prefecture,Prefecture, Faranah Region,Region, Guinea,Country,",,6,"11.79389,-10.38250",Au C,11.79389,-9.6175,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
558,https://www.mindat.org//loc-333335.html,Diamond Lapis Lazuli Unakite,Platinum Group Metals,", Banjar Regency, South Kalimantan Province, Indonesia,i,Tanah Laut (Pontijn), Banjar Regency,Regency, South Kalimantan Province,Province, Indonesia,Country,",,19,"-3.66975,114.92310",Al As Au C Cl Cr Cu F Fe H Hg Ir Ni O Os Pb Pt Ru S Si Ti,-2.33025,114.9231,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
559,https://www.mindat.org//loc-290818.html,Diamond Lapis Lazuli Unakite,,", Belleh, Gbarpolu County, Liberia,i,Gbarpolu diamond deposits,Deposit, Belleh,District, Gbarpolu County,County, Liberia,Country,",,18,"7.49526,-10.08073",Valid Species C,7.49526,-9.91927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
560,https://www.mindat.org//loc-312973.html,Apatite Diamond Lapis Lazuli Serpentine Sphene Spinel Titanite Unakite Zircon,,", Fræna, Hustadvika, Møre og Romsdal, Norway,i,Svartberget,Outcrop, Fræna,Municipality, Hustadvika,Municipality, Møre og Romsdal,County, Norway,Country,",Peridotite Websterite,4,"62.84941,7.00808",Al C Cl F Fe H Mg O Pb S Si Ti,62.84941,7.00808,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
561,https://www.mindat.org//loc-43549.html,Diamond Lapis Lazuli Serpentine Unakite,,", Timan Range, Komi Republic, Russia,i,Chetlasskiy Kamen',Mountain Area, Timan Range,Mountain Range, Komi Republic,Republic, Russia,Country,",Carbonatite Fenite Gneiss Kersantite Kimberlite Lamprophyre Metasomaticrock Micaite Picrite Serpentinite Spessartite,4,"64.49143,51.06102",Valid Species Ag Al Ba C Ca Ce Cl Cr F Fe H K Mg Mn Na Nb Ni O P Pb S Sb Si Ta Th Ti Zn Zr,64.49143,51.06102,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,6
562,https://www.mindat.org//loc-27776.html,Cordierite Diamond Lapis Lazuli Unakite,Diamond,", Daldyn, Mirninsky District, Sakha Republic (Yakutia), Russia,i,Zarnitsa pipe,Pipe, Daldyn, Mirninsky District,District, Sakha Republic (Yakutia),Republic, Russia,Country,Contact us,Photos,Maps,Search,Standard,Add Photo,Map Pages,Nearest Localities,Mineral Search,Similar Localities,Nearest Localities,Possible Missing Minerals,Search Google,,+,−,,,,Leaflet,OpenStreetMap,66.42372,112.67602,GeoHash:,yeb1uh04j,GRN:,N45E34,Pipe,Dfc : Subarctic climate,Udachny,Alrosa,,ⓘ,Diamond,,ⓘ,Baryte,ⓘ,Calcite,ⓘ,Celestine,ⓘ,Chromite,ⓘ,Cohenite,ⓘ,Diamond,ⓘ,Dolomite,ⓘ,Forsterite,ⓘ,Graphite,ⓘ,Ilmenite,ⓘ,Lizardite,ⓘ,Pentlandite,ⓘ,Pyrope,ⓘ,Strontianite,ⓘ,Baryte,ⓘ,Calcite,ⓘ,Celestine,ⓘ,Chromite,ⓘ,Cohenite,ⓘ,Diamond,ⓘ,Dolomite,ⓘ,Forsterite,ⓘ,Graphite,ⓘ,Ilmenite,ⓘ,Lizardite,ⓘ,Pentlandite,ⓘ,Pyrope,ⓘ,Strontianite,ⓘ,Cohenite,ⓘ,Diamond,ⓘ,Graphite,ⓘ,Pentlandite,ⓘ,Chromite,ⓘ,Ilmenite,ⓘ,Calcite,ⓘ,Dolomite,ⓘ,Strontianite,ⓘ,Baryte,ⓘ,Celestine,ⓘ,Forsterite,ⓘ,Lizardite,ⓘ,Pyrope,ⓘ,Cohenite,ⓘ,Diamond,ⓘ,Graphite,ⓘ,Pentlandite,ⓘ,Ilmenite,ⓘ,Chromite,ⓘ,Calcite,ⓘ,Strontianite,ⓘ,Dolomite,ⓘ,Baryte,ⓘ,Celestine,ⓘ,Forsterite,ⓘ,Pyrope,ⓘ,Lizardite,Hydrogen,ⓘ,Lizardite,Carbon,ⓘ,Diamond,ⓘ,Strontianite,ⓘ,Dolomite,ⓘ,Calcite,ⓘ,Graphite,ⓘ,Cohenite,Oxygen,ⓘ,Celestine,ⓘ,Strontianite,ⓘ,Lizardite,ⓘ,Dolomite,ⓘ,Baryte,ⓘ,Calcite,ⓘ,Ilmenite,ⓘ,Forsterite,ⓘ,Chromite,ⓘ,Pyrope,Magnesium,ⓘ,Lizardite,ⓘ,Dolomite,ⓘ,Forsterite,ⓘ,Pyrope,Aluminium,ⓘ,Pyrope,Silicon,ⓘ,Lizardite,ⓘ,Forsterite,ⓘ,Pyrope,Sulfur,ⓘ,Celestine,ⓘ,Baryte,ⓘ,Pentlandite,Calcium,ⓘ,Dolomite,ⓘ,Calcite,Titanium,ⓘ,Ilmenite,Chromium,ⓘ,Chromite,Iron,ⓘ,Ilmenite,ⓘ,Chromite,ⓘ,Pentlandite,ⓘ,Cohenite,Nickel,ⓘ,Pentlandite,Strontium,ⓘ,Celestine,ⓘ,Strontianite,Barium,ⓘ,Baryte,,,Asia,Eurasian Plate,Soviet Union (1922-1991),register,",,4,"66.42372,112.67602",Al Ba C Ca Cr Fe H Mg Ni O S Si Sr Ti,66.42372,112.67602,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
563,https://www.mindat.org//loc-57305.html,Diamond Lapis Lazuli Unakite,,", Slanica, Námestovo, Námestovo Co., Žilina Region, Slovakia,i,Magura meteorite,Meteorite Fall Location, Slanica, Námestovo, Námestovo Co.,County, Žilina Region,Region, Slovakia,Country,",I AB MGironmeteorite,1,"49.33333,19.48333",Valid Species Al C Ca Cl Cr Fe H Mg Ni O P S Si,49.33333,19.48333,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
564,https://www.mindat.org//loc-266123.html,Diopside Lapis Lazuli Opal Unakite,,", Transantarctic Mountains, Western Antarctica, Antarctica,i,Fuglefjellet,Mountain, Transantarctic Mountains,Mountain Range, Western Antarctica,Region, Antarctica,Continent,",Gneiss Marble,17,"-72.28333,0.78333",Al C Ca Fe H K Mg Mn Ni O S Si W Zn,-71.71667,0.78333,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6
565,https://www.mindat.org//loc-270026.html,Diopside Lapis Lazuli Unakite,Copper,", Paddys River District, Australian Capital Territory, Australia,i,Paddy's River Cu Mine,Mine, Paddys River District,Capital District, Australian Capital Territory,Territory, Australia,Country,",,2,"-35.35806,148.95361",Ag Al As Ba C Ca Cl Cu F Fe H K Mg Mn N Na O P Pb S Si Sr Ti Zn,-34.64194,148.95361,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,6
566,https://www.mindat.org//loc-5791.html,Apatite Diopside Lapis Lazuli Spinel Unakite Zircon,,", Nerriga, St Vincent Co., New South Wales, Australia,i,Ettrema Mine,Mine, Nerriga, St Vincent Co.,County, New South Wales,State, Australia,Country,",Hornfels Limestone Quartzite Sandstone Skarn,2,"-35.00009,150.20257",Valid Species Al As Bi C Ca Cu F Fe H Mg O Pb S Sb Si Sn Zn,-34.99991,150.20257,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
567,https://www.mindat.org//loc-144393.html,Apatite Diopside Lapis Lazuli Unakite,,", Cape York Peninsula, Cook Shire, Queensland, Australia,i,Cone No. 32,Volcanic Dome, Cape York Peninsula,Peninsula, Cook Shire,Shire, Queensland,State, Australia,Country,",Hornblendite Lherzolite Nephelinite Websterite,3,"-18.25000,144.75000",Al C Ca Cl Cr F Fe H K Mg Na Ni O P S Si Ti Zr,-17.75,144.75,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
568,https://www.mindat.org//loc-21892.html,Apatite Diopside Lapis Lazuli Unakite,,", Mount Anakie, Anakie, City of Greater Geelong, Victoria, Australia,i,Eastern Hill,Hill, Mount Anakie,Mountain, Anakie, City of Greater Geelong, Victoria,State, Australia,Country,",Obsidian,2,"-37.90858,144.29885",Al C Ca Cr F Fe H K Mg Na O P Si Ti Zr,-36.09142,144.29885,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
569,https://www.mindat.org//loc-123337.html,Apatite Azurite Diopside Lapis Lazuli Opal Sphene Titanite Unakite Zoisite,Beryllium Mica Mineralspecimens Uranium,", Upper Gascoyne Shire, Western Australia, Australia,i,Yinnietharra,Station (farming), Upper Gascoyne Shire,Shire, Western Australia,State, Australia,Country,",Arenite Argillite Gneiss Granite Granitoid Granodiorite Ironstone Migmatite Mylonite Pegmatite Porphyry Schist Silicacementedsilicateconglomerate,9,"-24.65611,116.16444",Al As Au B Be Bi C Ca Ce Cl Cr Cu F Fe Gd H K La Li Mg Mn Mo Na Nb Nd O P Pb S Si Sm Ta Th Ti U V W Y Zn Zr,-23.343890000000002,116.16444,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,3
570,https://www.mindat.org//loc-43690.html,Diopside Lapis Lazuli Unakite Zoisite,,", Badersdorf, Oberwart District, Burgenland, Austria,i,Holler quarry,Quarry, Badersdorf,Municipality, Oberwart District,District, Burgenland,State, Austria,Country,",,2,"47.19353,16.38483",Al Ba C Ca Cl Cu F Fe H K Mg Mn Na O P S Sb Si Sr Ti Zn,47.19353,16.38483,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,6
571,https://www.mindat.org//loc-195517.html,Diopside Lapis Lazuli Sphene Titanite Unakite,,", Sankt Georgen im Lavanttal, Wolfsberg District, Carinthia, Austria,i,Bodenhütte, Sankt Georgen im Lavanttal,Municipality, Wolfsberg District,District, Carinthia,State, Austria,Country,",,2,"46.76244,15.00486",Valid Species Al B Ca Fe H Mg Mn O Si,46.76244,15.00486,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
572,https://www.mindat.org//loc-404385.html,Apatite Diopside Lapis Lazuli Sphene Titanite Unakite Zircon,,", Scharnbachgraben, Hollersbach im Pinzgau, Zell am See District, Salzburg, Austria,i,Schwarze Wand, Scharnbachgraben, Hollersbach im Pinzgau,Municipality, Zell am See District,District, Salzburg,State, Austria,Country,Hollersbach valley, Hollersbach im Pinzgau, Zell am See district, Salzburg, Austria,",,1,"47.21875,12.37713",Al C Ca Cl F Fe H K Mg O P Si Ti W,47.21875,12.37713,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3
573,https://www.mindat.org//loc-248239.html,Diopside Lapis Lazuli Serpentine Unakite,,", Schlossberg, Lienz, Lienz District, Tyrol, Austria,i,Pyrrhotite locality,Adit, Schlossberg, Lienz,Municipality, Lienz District,District, Tyrol,State, Austria,Country,",,4,"46.82837,12.73258",Al Au Bi Ca Ce Cl Cu F Fe H Mg O P S Si Te Ti W Zr,46.82837,12.73258,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,6
574,https://www.mindat.org//loc-30097.html,Apatite Diopside Lapis Lazuli Serpentine Spinel Unakite,,", Orapa, Letlhakane, Central District, Botswana,i,AK-8 kimberlite pipe,Pipe, Orapa,Town, Letlhakane,Village, Central District,District, Botswana,Country,",Kimberlite,7,"-21.30000,25.40000",Al Ca Cr Fe H K Mg Mn Na Ni O Si Ti Zn,-20.7,25.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
